cliente_id,segmento,canal_principal,ciudad,categoria_favorita,fecha_primera_compra,fecha_ultima_compra,recencia_dias,frecuencia,valor_total_cop,ticket_promedio,duracion_relacion_dias,compras_ultimo_trim,compras_ultimo_anio,variacion_frecuencia,max_gap_entre_compras,tiene_descuentos,n_categorias_compradas,usa_app,nps_score,churn
CLI01769,Regular,App móvil,Bucaramanga,Deportes,2023-01-21,2024-12-17,74,10,1778942,177894,697,1,5,0.4304,183,0,4,1,8,0
CLI01770,Regular,Teléfono,Bogotá,Deportes,2023-02-19,2024-12-15,76,9,2026819,225202,666,1,4,0.4054,194,0,4,0,10,0
CLI01771,Regular,Teléfono,Cali,Hogar,2023-03-06,2025-01-03,57,8,1396183,174522,670,1,2,0.3582,210,1,4,0,10,0
CLI01772,Corporativo,E-commerce,Montería,Ropa,2023-02-17,2025-01-03,57,19,14926288,785594,687,1,9,0.8297,122,1,2,0,10,0
CLI01773,Online,Teléfono,Ibagué,Calzado,2023-02-28,2025-02-22,7,12,1841131,153427,726,2,7,0.4959,193,0,1,1,7,0
CLI01774,Online,Tienda física,Bogotá,Libros,2023-06-10,2025-02-12,17,15,2117287,141152,614,1,7,0.7329,139,1,3,1,10,0
CLI01775,Corporativo,Tienda física,Cartagena,Ropa,2023-03-14,2024-12-19,72,18,16034076,890782,647,1,7,0.8346,120,0,4,0,7,0
CLI01776,Regular,Teléfono,Cúcuta,Deportes,2023-07-23,2025-02-12,17,5,845073,169014,571,1,2,0.2627,341,0,4,0,2,0
CLI01777,Ocasional,E-commerce,Cali,Tecnología,2023-01-28,2025-02-05,24,3,243772,81257,740,1,2,0.1216,505,1,1,0,2,0
CLI01778,Regular,E-commerce,Cúcuta,Libros,2023-02-14,2025-02-17,12,9,1257677,139741,735,1,2,0.3673,333,1,4,1,10,0
CLI01779,Regular,App móvil,Ibagué,Calzado,2023-01-24,2024-02-12,383,9,1538266,170918,385,0,0,0.7013,230,0,2,0,2,1
CLI01780,Corporativo,App móvil,Cartagena,Belleza,2023-04-24,2024-12-05,86,23,18730716,814378,592,1,11,1.1655,70,1,1,1,5,0
CLI01781,Premium,Teléfono,Ibagué,Ropa,2023-06-14,2024-12-07,84,11,3692587,335689,543,1,4,0.6077,194,0,1,1,10,0
CLI01782,Online,Teléfono,Ibagué,Hogar,2023-03-15,2025-01-08,52,9,1539021,171002,666,1,4,0.4054,188,1,2,0,6,0
CLI01783,Regular,App móvil,Cúcuta,Hogar,2023-07-04,2025-01-09,51,9,1835060,203895,556,1,5,0.4856,143,1,2,0,6,0
CLI01784,Ocasional,Tienda física,Medellín,Libros,2023-03-04,2024-12-22,69,3,148100,49366,660,1,1,0.1364,436,1,2,0,5,0
CLI01785,Ocasional,App móvil,Cúcuta,Calzado,2023-05-16,2024-07-09,235,3,291483,97161,421,0,1,0.2138,333,1,1,0,4,1
CLI01786,Online,E-commerce,Bogotá,Deportes,2023-01-30,2024-08-30,183,8,822545,102818,579,0,2,0.4145,264,1,1,0,1,1
CLI01787,Ocasional,App móvil,Cali,Ropa,2023-12-01,2023-12-01,456,1,76036,76036,1,0,0,1.0,456,1,1,0,4,1
CLI01788,Ocasional,E-commerce,Pereira,Deportes,2023-05-08,2025-02-28,1,3,228469,76156,663,1,1,0.1357,589,1,1,0,4,0
CLI01789,Premium,Tienda física,Pereira,Calzado,2023-01-12,2024-01-23,403,16,6467773,404235,377,0,0,1.2732,80,0,4,1,8,1
CLI01790,Regular,E-commerce,Medellín,Ropa,2023-05-16,2025-01-20,40,14,2589290,184949,616,1,6,0.6818,133,1,4,0,6,0
CLI01791,Regular,App móvil,Ibagué,Hogar,2023-02-27,2024-12-08,83,12,1955469,162955,651,1,4,0.553,195,1,2,0,10,0
CLI01792,Ocasional,E-commerce,Cúcuta,Libros,2023-01-29,2024-02-08,387,5,458274,91654,376,0,0,0.3989,202,0,1,0,5,1
CLI01793,Regular,App móvil,Cali,Calzado,2023-01-19,2024-02-04,391,7,1173645,167663,382,0,0,0.5497,135,1,4,0,5,1
CLI01794,Ocasional,Tienda física,Ibagué,Tecnología,2023-04-05,2024-01-18,408,2,178455,89227,289,0,0,0.2076,288,1,2,0,4,1
CLI01795,Premium,App móvil,Bogotá,Tecnología,2023-02-08,2025-02-12,17,21,6332964,301569,736,2,11,0.856,186,0,2,0,4,0
CLI01796,Premium,Tienda física,Cúcuta,Calzado,2023-01-06,2025-02-14,15,15,4956169,330411,771,3,8,0.5837,121,1,2,1,7,0
CLI01797,Ocasional,App móvil,Cali,Ropa,2023-01-21,2023-10-19,499,4,407445,101861,272,0,0,0.4412,148,1,2,0,9,1
CLI01798,Premium,E-commerce,Bucaramanga,Calzado,2023-01-08,2024-12-08,83,18,7661791,425655,701,1,6,0.7703,117,1,2,1,9,0
CLI01799,Premium,App móvil,Bogotá,Belleza,2023-02-26,2024-12-17,74,18,5594843,310824,661,1,5,0.8169,136,0,2,0,5,0
CLI01800,Premium,Tienda física,Montería,Calzado,2023-01-11,2024-12-11,80,17,5670327,333548,701,1,6,0.7275,147,0,2,0,9,0
CLI01801,Online,E-commerce,Montería,Calzado,2023-02-27,2025-02-06,23,15,2441105,162740,711,1,8,0.6329,139,1,2,1,10,0
CLI01802,Ocasional,E-commerce,Montería,Libros,2023-02-22,2024-03-09,357,4,307493,76873,382,0,1,0.3141,274,1,3,1,5,1
CLI01803,Regular,Tienda física,Cali,Ropa,2023-01-12,2025-01-12,48,12,2149805,179150,732,1,7,0.4918,262,0,3,1,2,0
CLI01804,Regular,Tienda física,Montería,Ropa,2023-06-27,2025-02-17,12,8,1616071,202008,602,1,3,0.3987,273,1,3,0,8,0
CLI01805,Regular,Tienda física,Pereira,Libros,2023-01-30,2024-08-07,206,10,1574715,157471,556,0,5,0.5396,226,1,1,0,7,1
CLI01806,Corporativo,E-commerce,Montería,Hogar,2023-01-14,2025-01-15,45,27,21500237,796305,733,1,9,1.105,98,1,4,1,8,0
CLI01807,Ocasional,App móvil,Bucaramanga,Ropa,2023-04-04,2025-02-19,10,3,280749,93583,688,1,1,0.1308,685,1,1,0,1,0
CLI01808,Regular,E-commerce,Bogotá,Calzado,2024-02-19,2025-01-04,56,4,838594,209648,321,1,3,0.3738,222,0,4,0,8,0
CLI01809,Regular,App móvil,Barranquilla,Belleza,2023-04-08,2024-12-07,84,5,870429,174085,610,1,1,0.2459,430,1,4,1,10,0
CLI01810,Premium,Tienda física,Barranquilla,Deportes,2023-01-02,2025-02-23,6,13,4459911,343070,784,3,6,0.4974,180,1,1,0,6,0
CLI01811,Ocasional,Teléfono,Barranquilla,Deportes,2023-03-24,2025-01-24,36,3,293096,97698,673,1,1,0.1337,400,1,2,0,8,0
CLI01812,Corporativo,E-commerce,Bogotá,Belleza,2023-01-21,2024-12-22,69,28,22156454,791301,702,1,8,1.1966,162,0,1,0,10,0
CLI01813,Regular,App móvil,Bucaramanga,Calzado,2023-04-16,2025-01-22,38,6,1261355,210225,648,1,3,0.2778,243,1,2,0,9,0
CLI01814,Premium,Teléfono,Pereira,Tecnología,2023-01-31,2024-09-28,154,20,8226485,411324,607,0,5,0.9885,104,1,4,1,1,1
CLI01815,Premium,Teléfono,Barranquilla,Calzado,2023-02-20,2025-01-04,56,21,6880575,327646,685,1,4,0.9197,208,1,1,0,10,0
CLI01816,Online,App móvil,Barranquilla,Ropa,2023-02-19,2024-04-13,322,12,1364039,113669,420,0,2,0.8571,70,0,4,0,3,1
CLI01817,Regular,Teléfono,Medellín,Calzado,2023-04-08,2024-12-04,87,9,1333226,148136,607,1,4,0.4448,183,1,4,0,1,0
CLI01818,Corporativo,Teléfono,Cali,Calzado,2023-01-15,2025-02-15,14,31,27534436,888207,763,5,15,1.2189,82,1,4,1,6,0
CLI01819,Ocasional,E-commerce,Bogotá,Tecnología,2023-08-04,2025-01-23,37,2,155494,77747,539,1,1,0.1113,538,1,1,1,7,0
CLI01820,Regular,Teléfono,Cartagena,Calzado,2023-01-04,2024-12-12,79,9,1576967,175218,709,1,4,0.3808,134,1,4,1,9,0
CLI01821,Regular,Tienda física,Bogotá,Ropa,2023-03-09,2024-05-14,291,11,1921008,174637,433,0,4,0.7621,175,1,1,1,8,1
CLI01822,Regular,App móvil,Cúcuta,Deportes,2023-03-20,2025-01-23,37,10,2309886,230988,676,1,4,0.4438,196,0,3,1,8,0
CLI01823,Ocasional,Teléfono,Bucaramanga,Tecnología,2023-07-10,2024-12-10,81,6,632535,105422,520,1,3,0.3462,175,0,1,0,6,0
CLI01824,Corporativo,E-commerce,Montería,Deportes,2023-05-04,2025-02-12,17,30,24144922,804830,651,2,16,1.3825,67,1,4,1,4,0
CLI01825,Ocasional,App móvil,Bogotá,Ropa,2023-09-15,2024-12-31,60,4,317327,79331,474,1,2,0.2532,240,0,1,0,2,0
CLI01826,Regular,Teléfono,Medellín,Tecnología,2023-01-05,2024-09-08,174,11,1468949,133540,613,0,3,0.5383,169,1,1,0,5,1
CLI01827,Premium,E-commerce,Montería,Tecnología,2023-01-24,2025-02-13,16,17,5932808,348988,752,1,5,0.6782,165,0,2,1,7,0
CLI01828,Online,App móvil,Medellín,Hogar,2023-01-25,2024-08-13,200,12,1853057,154421,567,0,7,0.6349,178,0,1,1,4,1
CLI01829,Corporativo,Tienda física,Montería,Libros,2023-02-19,2024-12-26,65,18,14293335,794074,677,2,8,0.7976,100,0,4,1,8,0
CLI01830,Regular,Tienda física,Barranquilla,Ropa,2023-01-28,2025-02-09,20,10,1818934,181893,744,1,4,0.4032,274,0,4,1,9,0
CLI01831,Online,Tienda física,Barranquilla,Ropa,2023-03-12,2024-12-16,75,21,3201242,152440,646,2,9,0.9752,87,1,4,1,10,0
CLI01832,Ocasional,Teléfono,Barranquilla,Tecnología,2023-06-16,2024-01-29,397,3,338188,112729,228,0,0,0.3947,155,0,1,1,10,1
CLI01833,Ocasional,Tienda física,Cali,Calzado,2023-03-05,2023-08-30,549,5,538619,107723,179,0,0,0.838,121,1,1,1,3,1
CLI01834,Ocasional,Teléfono,Pereira,Deportes,2023-08-07,2024-01-18,408,3,285411,95137,165,0,0,0.5455,154,1,3,1,6,1
CLI01835,Corporativo,Teléfono,Cartagena,Deportes,2023-02-20,2024-12-16,75,22,21022264,955557,666,2,11,0.991,137,0,2,0,10,0
CLI01836,Ocasional,Tienda física,Ibagué,Belleza,2023-05-23,2024-08-30,183,6,609301,101550,466,0,3,0.3863,339,0,1,0,3,1
CLI01837,Regular,E-commerce,Barranquilla,Belleza,2023-06-30,2025-02-25,4,13,2441024,187771,607,1,9,0.6425,148,0,3,0,9,0
CLI01838,Regular,Tienda física,Pereira,Libros,2023-06-15,2025-01-16,44,4,939437,234859,582,1,2,0.2062,234,0,2,0,8,0
CLI01839,Online,E-commerce,Medellín,Hogar,2023-02-07,2024-10-06,146,17,2989720,175865,608,0,4,0.8388,108,1,3,0,6,1
CLI01840,Regular,E-commerce,Ibagué,Ropa,2023-01-07,2025-02-09,20,13,2384725,183440,765,1,4,0.5098,200,0,4,0,9,0
CLI01841,Regular,Teléfono,Ibagué,Hogar,2023-02-08,2025-01-26,34,7,1407787,201112,719,1,5,0.2921,310,1,1,1,8,0
CLI01842,Regular,E-commerce,Medellín,Belleza,2023-03-04,2024-12-19,72,7,1553799,221971,657,1,2,0.3196,234,1,2,1,8,0
CLI01843,Regular,App móvil,Bucaramanga,Calzado,2023-03-29,2023-11-01,486,4,832868,208217,218,0,0,0.5505,96,1,4,1,9,1
CLI01844,Ocasional,E-commerce,Pereira,Belleza,2023-02-06,2024-06-12,262,6,552692,92115,493,0,1,0.3651,231,0,1,0,10,1
CLI01845,Online,Tienda física,Cartagena,Tecnología,2023-01-04,2024-03-09,357,10,1500717,150071,431,0,1,0.6961,113,0,2,1,1,1
CLI01846,Regular,Tienda física,Bucaramanga,Tecnología,2023-08-31,2024-09-12,170,6,1178912,196485,379,0,4,0.4749,221,0,4,1,3,1
CLI01847,Regular,Tienda física,Cúcuta,Deportes,2023-04-27,2025-01-27,33,8,1411138,176392,642,1,5,0.3738,290,1,2,0,7,0
CLI01848,Regular,Teléfono,Pereira,Ropa,2023-02-08,2025-01-11,49,5,1059159,211831,704,1,1,0.2131,586,1,2,1,7,0
CLI01849,Online,Tienda física,Ibagué,Ropa,2023-01-15,2025-01-26,34,13,2072717,159439,743,1,3,0.5249,250,1,1,0,9,0
CLI01850,Ocasional,E-commerce,Medellín,Deportes,2023-07-31,2024-09-02,180,3,264475,88158,400,0,2,0.225,277,0,2,0,2,1
CLI01851,Regular,Tienda física,Bucaramanga,Deportes,2023-01-06,2025-01-10,50,11,1760123,160011,736,1,6,0.4484,219,1,2,1,9,0
CLI01852,Corporativo,E-commerce,Pereira,Deportes,2023-02-02,2024-12-15,76,26,21652685,832795,683,1,13,1.142,73,1,3,0,5,0
CLI01853,Online,E-commerce,Bucaramanga,Libros,2023-03-08,2025-02-05,24,10,1475139,147513,701,1,6,0.428,263,0,4,0,10,0
CLI01854,Corporativo,App móvil,Ibagué,Belleza,2023-02-21,2025-02-14,15,19,14079305,741016,725,3,12,0.7862,139,0,1,0,10,0
CLI01855,Online,E-commerce,Pereira,Ropa,2023-01-22,2025-02-07,22,16,2700211,168763,748,2,6,0.6417,97,1,2,0,10,0
CLI01856,Regular,Tienda física,Cali,Deportes,2023-07-11,2025-01-09,51,9,1548791,172087,549,1,6,0.4918,189,1,4,0,6,0
CLI01857,Ocasional,App móvil,Cartagena,Tecnología,2023-04-26,2025-01-01,59,6,516359,86059,617,1,1,0.2917,367,1,2,1,8,0
CLI01858,Regular,App móvil,Bucaramanga,Belleza,2023-04-28,2024-10-07,145,11,1786902,162445,529,0,6,0.6238,177,1,4,1,2,1
CLI01859,Corporativo,E-commerce,Cúcuta,Hogar,2023-01-03,2024-12-19,72,19,15877891,835678,717,1,11,0.795,113,1,2,0,2,0
CLI01860,Ocasional,E-commerce,Medellín,Ropa,2023-01-31,2024-12-30,61,3,287320,95773,700,1,1,0.1286,537,0,1,0,10,0
CLI01861,Corporativo,Teléfono,Cartagena,Tecnología,2023-01-20,2025-01-22,38,30,24830912,827697,734,3,13,1.2262,83,1,3,1,4,0
CLI01862,Ocasional,Tienda física,Bogotá,Deportes,2024-02-20,2025-02-26,3,2,272826,136413,373,1,1,0.1609,372,1,2,0,10,0
CLI01863,Regular,E-commerce,Bucaramanga,Tecnología,2023-03-09,2025-02-12,17,7,1126498,160928,707,2,5,0.297,267,0,2,1,7,0
CLI01864,Ocasional,E-commerce,Montería,Ropa,2023-03-23,2024-09-12,170,5,449911,89982,540,0,2,0.2778,263,0,3,0,5,1
CLI01865,Online,Teléfono,Ibagué,Hogar,2023-01-09,2025-01-04,56,12,1800578,150048,727,1,5,0.4952,179,0,4,0,7,0
CLI01866,Online,Tienda física,Bucaramanga,Hogar,2023-12-27,2025-01-28,32,9,1109645,123293,399,2,7,0.6767,146,1,4,1,9,0
CLI01867,Premium,Tienda física,Ibagué,Ropa,2023-01-02,2025-01-23,37,19,6856728,360880,753,1,7,0.757,123,1,1,1,7,0
CLI01868,Regular,Tienda física,Cartagena,Libros,2023-02-09,2025-02-26,3,11,2063974,187634,749,1,2,0.4406,218,1,3,1,9,0
CLI01869,Regular,Teléfono,Montería,Ropa,2023-04-04,2025-02-08,21,10,1573839,157383,677,1,4,0.4431,136,1,3,0,10,0
CLI01870,Ocasional,E-commerce,Cartagena,Belleza,2023-08-31,2025-01-20,40,2,259621,129810,509,1,1,0.1179,508,0,1,0,3,0
CLI01871,Corporativo,Tienda física,Barranquilla,Tecnología,2023-02-25,2025-02-15,14,25,19417978,776719,722,1,12,1.0388,101,1,3,0,9,0
CLI01872,Regular,Tienda física,Montería,Libros,2023-01-03,2024-12-26,65,7,1392395,198913,724,1,2,0.2901,322,0,2,0,10,0
CLI01873,Regular,Teléfono,Pereira,Calzado,2023-01-24,2025-01-12,48,11,1953134,177557,720,1,3,0.4583,237,1,1,1,6,0
CLI01874,Corporativo,App móvil,Cúcuta,Deportes,2023-01-08,2025-01-02,58,18,12421219,690067,726,2,7,0.7438,93,1,1,0,4,0
CLI01875,Ocasional,E-commerce,Barranquilla,Hogar,2023-03-12,2025-01-15,45,4,433772,108443,676,1,3,0.1775,490,0,4,1,10,0
CLI01876,Ocasional,E-commerce,Cúcuta,Belleza,2023-05-12,2024-06-12,262,4,330488,82622,398,0,1,0.3015,206,1,2,1,10,1
CLI01877,Ocasional,Tienda física,Barranquilla,Belleza,2023-11-24,2024-12-27,64,3,214132,71377,400,1,2,0.225,287,0,3,0,8,0
CLI01878,Regular,Tienda física,Barranquilla,Ropa,2023-02-10,2023-12-10,447,7,1221122,174446,304,0,0,0.6908,104,1,4,0,8,1
CLI01879,Regular,Tienda física,Bogotá,Hogar,2023-02-12,2024-04-13,322,10,1942658,194265,427,0,1,0.7026,110,1,3,0,10,1
CLI01880,Ocasional,Teléfono,Montería,Libros,2023-08-17,2023-09-23,525,2,143099,71549,38,0,0,1.5789,37,0,2,1,9,1
CLI01881,Ocasional,E-commerce,Bucaramanga,Ropa,2023-01-07,2023-09-21,527,4,413825,103456,258,0,0,0.4651,127,1,3,1,3,1
CLI01882,Online,App móvil,Ibagué,Belleza,2023-02-14,2024-03-30,336,11,1916949,174268,411,0,1,0.8029,90,0,2,0,5,1
CLI01883,Ocasional,Teléfono,Cartagena,Deportes,2023-02-27,2024-12-10,81,6,585461,97576,653,1,1,0.2757,473,0,4,0,6,0
CLI01884,Corporativo,Teléfono,Pereira,Hogar,2023-01-01,2024-12-04,87,22,17163930,780178,704,1,6,0.9375,115,1,2,1,2,0
CLI01885,Regular,E-commerce,Barranquilla,Hogar,2023-04-23,2024-12-10,81,15,2851012,190067,598,1,7,0.7525,139,1,3,1,9,0
CLI01886,Regular,E-commerce,Cartagena,Belleza,2023-01-04,2024-12-03,88,11,1841670,167424,700,1,7,0.4714,230,0,3,0,7,0
CLI01887,Premium,App móvil,Bogotá,Deportes,2023-01-27,2025-01-02,58,15,4977946,331863,707,1,10,0.6365,135,1,3,1,7,0
CLI01888,Regular,E-commerce,Bucaramanga,Calzado,2023-09-09,2025-01-02,58,9,1719235,191026,482,1,7,0.5602,163,1,3,0,10,0
CLI01889,Ocasional,E-commerce,Ibagué,Tecnología,2023-06-25,2025-01-09,51,4,403821,100955,565,1,3,0.2124,401,0,2,0,9,0
CLI01890,Online,Tienda física,Cali,Ropa,2023-02-06,2025-02-27,2,6,864491,144081,753,1,2,0.239,332,0,2,0,9,0
CLI01891,Premium,App móvil,Bucaramanga,Tecnología,2023-02-02,2025-01-13,47,21,7073512,336833,712,1,8,0.8848,141,1,4,0,9,0
CLI01892,Regular,Tienda física,Cúcuta,Ropa,2023-02-12,2024-05-20,285,10,1631620,163162,464,0,2,0.6466,150,0,2,1,4,1
CLI01893,Corporativo,Tienda física,Cali,Tecnología,2023-01-04,2024-12-06,85,27,22051584,816725,703,1,11,1.1522,157,1,2,1,9,0
CLI01894,Regular,E-commerce,Barranquilla,Deportes,2023-03-09,2025-01-01,59,11,2001148,181922,665,1,5,0.4962,193,0,1,0,5,0
CLI01895,Ocasional,App móvil,Barranquilla,Tecnología,2023-03-14,2024-05-21,284,7,782875,111839,435,0,3,0.4828,237,1,2,1,4,1
CLI01896,Ocasional,Teléfono,Pereira,Belleza,2023-07-30,2025-02-21,8,5,601632,120326,573,1,3,0.2618,285,1,4,0,7,0
CLI01897,Ocasional,Teléfono,Cali,Deportes,2023-02-08,2023-09-07,541,4,294177,73544,212,0,0,0.566,99,0,1,1,2,1
CLI01898,Regular,Teléfono,Ibagué,Deportes,2023-01-26,2024-12-02,89,5,925070,185014,677,1,3,0.2216,359,1,3,1,9,0
CLI01899,Regular,Teléfono,Bogotá,Belleza,2023-05-31,2025-01-13,47,8,1223311,152913,594,1,3,0.404,140,1,3,1,9,0
CLI01900,Corporativo,Tienda física,Ibagué,Calzado,2023-02-16,2025-01-27,33,17,12920062,760003,712,1,5,0.7163,181,1,4,0,10,0
CLI01901,Ocasional,Teléfono,Cali,Deportes,2023-02-14,2024-08-08,205,4,342259,85564,542,0,2,0.2214,299,1,4,0,7,1
CLI01902,Premium,Teléfono,Bogotá,Tecnología,2023-02-06,2025-02-11,18,11,4082038,371094,737,1,4,0.4478,135,1,4,1,8,0
CLI01903,Corporativo,E-commerce,Medellín,Ropa,2023-01-02,2025-01-05,55,23,17366851,755080,735,2,6,0.9388,106,0,3,1,9,0
CLI01904,Premium,Tienda física,Medellín,Hogar,2023-02-27,2025-01-29,31,19,5351870,281677,703,2,7,0.8108,180,1,4,0,10,0
CLI01905,Ocasional,Tienda física,Bogotá,Hogar,2023-09-10,2025-01-13,47,4,427599,106899,492,1,2,0.2439,304,0,1,1,6,0
CLI01906,Regular,Tienda física,Cartagena,Tecnología,2023-01-04,2024-12-20,71,12,2422867,201905,717,1,2,0.5021,155,1,1,1,8,0
CLI01907,Online,Tienda física,Cali,Calzado,2023-01-23,2025-02-15,14,9,1031699,114633,755,2,3,0.3576,190,0,4,1,10,0
CLI01908,Regular,E-commerce,Ibagué,Hogar,2023-01-11,2024-12-10,81,8,1512278,189034,700,1,5,0.3429,397,1,4,1,8,0
CLI01909,Regular,App móvil,Cali,Hogar,2023-01-23,2024-12-02,89,13,2017825,155217,680,1,3,0.5735,235,0,3,0,5,0
CLI01910,Regular,Teléfono,Montería,Tecnología,2023-01-18,2025-01-23,37,7,1156344,165192,737,1,4,0.2849,322,0,3,1,10,0
CLI01911,Regular,Teléfono,Bucaramanga,Deportes,2023-05-19,2025-02-04,25,7,1291901,184557,628,1,2,0.3344,244,1,4,0,1,0
CLI01912,Online,Tienda física,Cartagena,Deportes,2023-02-19,2024-12-23,68,8,1252393,156549,674,1,1,0.3561,308,1,4,0,4,0
CLI01913,Online,Teléfono,Barranquilla,Ropa,2023-02-04,2024-06-18,256,16,2056826,128551,501,0,4,0.9581,116,1,2,1,10,1
CLI01914,Regular,App móvil,Bucaramanga,Belleza,2023-02-10,2024-01-05,421,12,1800633,150052,330,0,0,1.0909,131,1,3,0,7,1
CLI01915,Regular,Teléfono,Barranquilla,Belleza,2023-04-10,2025-02-19,10,9,1648729,183192,682,1,4,0.3959,120,1,1,0,2,0
CLI01916,Ocasional,App móvil,Cali,Calzado,2023-04-09,2025-02-09,20,3,306195,102065,673,1,1,0.1337,428,0,2,0,5,0
CLI01917,Online,Teléfono,Montería,Deportes,2023-01-13,2025-01-17,43,14,2122375,151598,736,1,6,0.5707,156,0,3,1,8,0
CLI01918,Ocasional,Teléfono,Cali,Tecnología,2023-01-15,2025-01-22,38,9,837177,93019,739,1,4,0.3654,208,1,1,0,8,0
CLI01919,Regular,E-commerce,Bucaramanga,Hogar,2023-01-13,2024-02-07,388,7,1147351,163907,391,0,0,0.5371,142,0,4,0,4,1
CLI01920,Regular,E-commerce,Montería,Tecnología,2023-01-17,2024-03-09,357,16,2714856,169678,418,0,1,1.1483,97,1,2,0,5,1
CLI01921,Ocasional,Tienda física,Cartagena,Deportes,2023-10-04,2024-12-02,89,2,153445,76722,426,1,1,0.1408,425,1,2,1,10,0
CLI01922,Premium,Tienda física,Medellín,Calzado,2023-01-31,2024-12-16,75,20,6100489,305024,686,1,8,0.8746,113,1,4,1,5,0
CLI01923,Ocasional,App móvil,Cúcuta,Tecnología,2023-04-13,2024-07-04,240,5,482071,96414,449,0,2,0.3341,280,0,2,1,1,1
CLI01924,Regular,Teléfono,Medellín,Deportes,2023-02-11,2025-02-12,17,12,1858592,154882,733,1,6,0.4911,190,1,2,1,8,0
CLI01925,Corporativo,Teléfono,Bucaramanga,Tecnología,2023-01-30,2025-01-14,46,18,15079544,837752,716,1,9,0.7542,214,1,3,1,10,0
CLI01926,Premium,E-commerce,Medellín,Ropa,2023-01-07,2024-05-17,288,13,4709346,362257,497,0,2,0.7847,88,0,4,1,1,1
CLI01927,Ocasional,App móvil,Cali,Deportes,2023-01-19,2025-01-19,41,5,393368,78673,732,1,1,0.2049,399,1,2,0,10,0
CLI01928,Regular,E-commerce,Barranquilla,Belleza,2023-03-05,2025-01-23,37,16,2888399,180524,691,2,8,0.6946,123,1,1,1,8,0
CLI01929,Ocasional,Teléfono,Cúcuta,Hogar,2023-07-26,2025-01-11,49,5,451920,90384,536,1,2,0.2799,300,1,3,1,5,0
CLI01930,Premium,E-commerce,Cúcuta,Ropa,2023-06-06,2024-12-31,60,15,4624376,308291,575,3,8,0.7826,112,0,3,0,7,0
CLI01931,Ocasional,Teléfono,Barranquilla,Calzado,2024-12-09,2024-12-09,82,1,112030,112030,1,1,1,1.0,82,0,1,1,9,0
CLI01932,Ocasional,Tienda física,Bogotá,Calzado,2023-01-03,2025-01-02,58,3,351886,117295,731,1,1,0.1231,659,1,2,0,9,0
CLI01933,Ocasional,E-commerce,Cali,Deportes,2023-09-14,2024-12-30,61,5,474246,94849,474,1,4,0.3165,248,1,4,0,2,0
CLI01934,Ocasional,E-commerce,Cartagena,Calzado,2023-01-26,2025-02-08,21,3,269784,89928,745,1,2,0.1208,484,1,2,0,9,0
CLI01935,Ocasional,App móvil,Medellín,Tecnología,2023-02-08,2024-12-03,88,6,720062,120010,665,1,2,0.2707,232,1,1,1,9,0
CLI01936,Corporativo,E-commerce,Montería,Deportes,2023-01-03,2024-12-09,82,26,22740306,874627,707,1,8,1.1033,110,0,3,0,10,0
CLI01937,Regular,App móvil,Cali,Hogar,2023-01-21,2024-04-16,319,14,2963902,211707,452,0,2,0.9292,84,1,4,1,6,1
CLI01938,Corporativo,Tienda física,Medellín,Calzado,2023-01-04,2024-12-14,77,31,23971279,773267,711,1,17,1.308,76,0,2,0,10,0
CLI01939,Regular,Teléfono,Pereira,Ropa,2023-10-23,2025-02-03,26,5,1097124,219424,470,1,3,0.3191,201,1,4,1,7,0
CLI01940,Premium,Teléfono,Cartagena,Deportes,2023-01-29,2025-01-11,49,12,4721430,393452,714,1,1,0.5042,361,1,3,0,2,0
CLI01941,Premium,App móvil,Cali,Belleza,2023-01-20,2025-01-16,44,21,7538261,358964,728,1,8,0.8654,92,1,3,1,10,0
CLI01942,Regular,E-commerce,Medellín,Calzado,2023-02-17,2025-01-01,59,11,2012622,182965,685,1,4,0.4818,153,0,3,0,9,0
CLI01943,Corporativo,App móvil,Barranquilla,Ropa,2023-01-02,2025-01-19,41,22,20926874,951221,749,2,12,0.8812,87,0,1,0,9,0
CLI01944,Ocasional,Tienda física,Cali,Deportes,2025-01-23,2025-01-23,37,1,143383,143383,1,1,1,1.0,37,1,1,1,9,0
CLI01945,Corporativo,Tienda física,Bogotá,Calzado,2023-01-15,2024-10-12,140,16,14209527,888095,637,0,6,0.7535,119,0,4,0,3,1
CLI01946,Regular,App móvil,Pereira,Tecnología,2023-01-15,2025-02-11,18,18,2923253,162402,759,1,12,0.7115,150,1,4,0,10,0
CLI01947,Regular,E-commerce,Cúcuta,Tecnología,2023-04-12,2025-01-05,55,15,2834066,188937,635,1,11,0.7087,128,0,1,1,9,0
CLI01948,Regular,Teléfono,Bucaramanga,Calzado,2023-01-23,2025-01-20,40,13,2611864,200912,729,1,4,0.535,372,0,2,1,10,0
CLI01949,Regular,E-commerce,Medellín,Hogar,2023-02-02,2025-02-15,14,15,2384749,158983,745,2,6,0.604,124,0,2,0,10,0
CLI01950,Regular,Teléfono,Montería,Tecnología,2023-01-03,2024-12-10,81,16,3037064,189816,708,1,7,0.678,105,1,1,1,9,0
CLI01951,Premium,App móvil,Bogotá,Libros,2023-06-13,2025-02-08,21,14,5361354,382953,607,2,7,0.6919,176,0,4,1,9,0
CLI01952,Regular,Tienda física,Barranquilla,Belleza,2023-02-17,2024-03-16,350,8,1545708,193213,394,0,1,0.6091,155,1,1,1,10,1
